Title,Author,category,age,borrowings_count,borrowings_duration_avg,borrowings_duration_std,unique_readers,copy_count,demand_per_copy,reader_pressure,utilization_score,cluster,pca1,pca2,pca3,decision,dbscan_cluster,dbscan_decision,copy_class,P_high_copy,P_low_copy,k_required
"BASES DE DONNÉES : CONCEPTS, UTILISATION ET DÉVELOPPEMENT","HAINAUT, JEAN-LUC",2,4.0,1,17.0,0.0,1,2,0.5,0.5,1.0625,0,-0.04641156249210016,-1.2018195026794398,-0.8817909301899407,0,1,Cluster_1,High-copy,0.9944073228884757,0.005592677111524312,2.0
BIG DATA ANALYTICS WITH APPLICATIONS IN INSIDER THREAT DETECTION,PARVEEN PALLABI,0,9.0,1,15.0,0.0,1,1,1.0,1.0,1.6666666666666667,2,0.8972939305117978,-0.46943575589114805,-0.5268681722653937,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
C++,"HUBBARD, JOHN RAST",1,24.0,1,17.0,0.0,1,1,1.0,1.0,0.7083333333333334,2,1.7517655745480138,0.28610017207673205,-0.14058239545762177,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
C-C++ LA BIBLE DU PROGRAMMEUR : 1500 ASTUCES POUR TOUTES LES SITUATIONS,"JAMSA, KRIS",1,27.0,4,13.0,4.0,4,4,1.0,1.0,0.0962962962962963,2,0.9158884343240057,0.5315421108473057,2.1667068838807846,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
"CALCUL DES PROBABILITÉS : COURS, EXERCICES ET PROBLÈMES CORRIGÉS","FOATA, DOMINIQUE",2,14.0,1,15.0,0.0,1,2,0.5,0.5,0.2678571428571428,0,0.013279403341879678,-0.13207276957221004,-0.5399539784505535,0,1,Cluster_1,High-copy,0.9944073228884757,0.005592677111524312,2.0
CALCUL DIFFERENTIEL ET INTEGRAL TOME 01,"PISKOUNOV,N",4,20.0,1,10.0,0.0,1,6,0.1666666666666666,0.1666666666666666,0.0138888888888888,3,-1.243488131670491,1.1366168768480582,-0.34454177406098757,3,1,Cluster_1,High-copy,0.960960898748136,0.03903910125186397,6.000000000000003
CALCUL DIFFÉRENTIEL DES FONCTIONS DE PLUSIEURS VARIABLES,ZIZI KHELIFA,1,10.0,1,15.0,0.0,1,8,0.125,0.125,0.0234375,0,-0.9331219010953197,-0.4448881547662906,-0.7754863789390426,0,1,Cluster_1,High-copy,0.901562767963454,0.09843723203654599,8.0
CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 1,UNKNOWN_AUTHOR,0,16.26829268292683,1,15.0,0.0,1,1,1.0,1.0,0.9220389805097452,2,1.1630699868447916,0.061231788499469364,-0.3151798082585123,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 2,UNKNOWN_AUTHOR,0,16.26829268292683,1,15.0,0.0,1,1,1.0,1.0,0.9220389805097452,2,1.1630699868447916,0.061231788499469364,-0.3151798082585123,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
"CHAINES DE MARKOV : COURS, EXERCICES ET CORRIGÉS DÉTAILLÉS","GRAHAM, CARL",3,18.0,1,17.0,0.0,1,1,1.0,1.0,0.9444444444444444,2,1.5323665481791668,-0.1519676665812943,-0.31533185030893995,2,1,Cluster_1,High-copy,0.9965811234139542,0.0034188765860457392,1.0
